"","To","name","longitude_deg","latitude_deg"
"457","","Scott Airstrip",-85.0239028930664,43.864200592041
"458","","Dairyview Airport",-95.9095001220703,44.0550003051758
"459","","Lake Sexton Airport",-93.6168975830078,38.6500015258789
"460","","Glasgow Industrial Airport",-106.52799987793,48.4211006164551
"461","","Bermudian Valley Airpark",-77.0038986206055,40.0167999267578
"462","","Hawks Meadow Airport",-80.7511978149414,34.8331985473633
"463","","Diving Rock Seaplane Base",-72.0639038085938,43.1755981445312
"464","","Hackensack UMC Palisades Heliport",-73.994863,40.793666
"465","","Border Line Farm Airport",-114.053472,39.102239
"466","","Mmc Heliport",-74.7649993896484,42.6664009094238
"467","","Tennessee Gas Heliport",-81.683503,39.9373
"468","","Pleasant Valley Airport",-99.0336990356445,34.6333999633789
"469","","Bruce's Airport",-122.620002746582,45.4217987060547
"470","","Folmar Airport",-78.125278,40.998889
"471","","Churchill Airport",-99.3600997924805,39.7728004455566
"472","","Salaika Aviation Airport",-95.344658,29.240519
"473","","Cuddihy Field",-97.5128021240234,27.7210998535156
"474","","Corntassel Airport",-84.241096496582,35.5685997009277
"475","","Cross-Country Estates Airport",-97.5727996826172,30.625
"476","","Pecks Heliport",-96.447998046875,33.1839981079102
"477","","E Northrop Grumman Airport",-112.447222,41.716667
"478","","Alpha Hotel Airport",-78.7830963134766,36.8195991516113
"479","","Meadow STOLport",-72.9147033691406,44.4472007751465
"480","","Multicare Deaconess Hospital Heliport",-117.424477,47.651637
"481","","Bartell Strip",-88.391502,42.965302
"482","","Allen Ponderosa Heliport",-97.3917007446289,32.5421981811523
"483","","Hill City-Quadna Mountain Airport",-93.5969009399414,46.9555015563965
"484","","Fisher Airport",-149.724439,61.569639
"485","","Crittenden Regional Hospital Heliport",-90.190212,35.142046
"486","","Mesa Police Heliport",-111.83699798584,33.4174003601074
"487","","Merrymeeting Field",-69.8871002197266,44
"488","","Pg & E Co. Placerville Svc Center Heliport",-120.827003479004,38.6949005126953
"489","","Kistler Ranch Airport",-120.554000854492,37.8596000671387
"490","","Tulare Motor Sports #1 Heliport",-119.306181,36.172031
"491","","Terra Firma Airport",-104.041000366211,38.7324981689453
"492","","Seavair's Landing Seaplane Base",-73.0931015014648,41.8959999084473
"493","","City of Coalgate Airport",-96.2331008911133,34.5317993164062
"494","","Duda Airstrip",-81.4837036132812,26.5797996520996
"495","","Sunniland Ranch Airport",-80.7727966308594,27.3631000518799
"496","","J. H. Hendrie Farms Airport",-81.3286972045898,27.0844993591309
"497","","Salt Fork Lodge Heliport",-81.5261993408203,40.1109008789062
"498","","Sapelo Island Airport",-81.2858963012695,31.4258003234863
"499","","Symms Airport",-116.777000427246,43.5693016052246
"500","","Parkview Lagrange Hospital Heliport",-85.426386,41.645085
"501","","Harms Airstrip",-89.793999,41.577
"502","","Winona Lake Seaplane Base",-85.830556,41.223056
"503","","Hemmer RLA Restricted Landing Area",-89.2029037476,37.9777984619
"504","","Alderson Airport",-97.5800018310547,39.0346984863281
"505","","Boss Airport",-84.6260986328125,36.972599029541
"506","","Air Oil Inc Nr 2 Heliport",-90.1826019287109,29.9529991149902
"507","","Sauer Airport",-88.4891967773438,41.0752983093262
"508","","Aeleron Airport",-92.0235977172852,30.403600692749
"509","","Wormid Airport",-71.4962005615234,42.2939987182617
"510","","St Joseph Hospital Heliport",-76.6100006103516,39.3883018493652
"511","","Lindbergh Airport",-70.3452987670898,44.8142013549805
"512","","Sparrow Hospital Heliport",-84.53659821,42.73419952
"513","","Christenson Point Seaplane Base",-93.0543975830078,47.6693992614746
"514","","Twin Oaks Airport",-94.2837982177734,37.3955993652344
"515","","Williams Field",-89.86830139,34.66220093
"516","","Clark Airport",-108.817001342773,47.0638999938965
"517","","Keller Brothers Airport",-76.3287963867188,40.2918014526367
"518","","Whiteheart Farm Airport",-80.4655990600586,36.0676002502441
"519","","Brecht Strip",-102.097999572754,47.3231010437012
"520","","Laurel Municipal Airport",-97.0794982910156,42.4317016601562
"521","","Memorial Hospital Heliport",-71.1358032227,44.0612983704
"522","","St Barnabas Medical Center Heliport",-74.3040008544922,40.7625999450684
"523","","Md1 Airport",-74.5055999755859,41.3680992126465
"524","","Kenley Airport",-80.5636978149414,41.2916984558105
"525","","Parks Airport",-95.25830078125,34.9314994812012
"526","","Broken B Airport",-98.605477,35.408087
"527","","Saxon Sycan Airport",-121.116996765137,42.839298248291
"528","","Pocono Raceway Heliport",-75.4996032714844,41.0583992004395
"529","","Thomson Heliport",-76.2807998657227,40.0458984375
"530","","Richmond Airport",-71.6205978393555,41.4894981384277
"531","","Rancho Del Lago Heliport",-98.2245025634766,29.9519004821777
"532","","B. J. Mc Combs Sisterdale Airport",-98.742451,29.975331
"533","","Puesta Del Sol Airport",-98.504885,26.881331
"534","","Cross Wind Airport",-97.7474975585938,32.8582000732422
"535","","Stevens-Crosby Airport",-115.860000610352,41.5157012939453
"536","","Springwood Airstrip",-79.7498016357422,37.5540008544922
"537","","Manchester Laboratory Heliport",-122.547997,47.574299
"538","","Pierick Airport",-90.3551025390625,43.0435981750488
"539","","Knolle Ranch Airport",-96.504031,30.479253
"540","","Peterson Airport",-95.7774963378906,29.1081008911133
"541","","Sheldon Chalet Heliport",-150.75375,62.969888
"542","","West Beaver Airport",-149.847333,61.589361
"543","","Magnolia Hospital Heliport",-93.2398986816406,33.2732009887695
"544","","Stronghold Airport",-110.03800201416,31.9253005981445
"545","","Mee Memorial Hospital Heliport",-121.132503,36.20554
"546","","Alta Sierra Airport",-121.056999206543,39.1138000488281
"547","","Tulare Motor Sports #2 Heliport",-119.313572,36.182556
"548","","Cottonwood Field",-103.65299987793,38.0555992126465
"549","","Placid Lakes Airport",-81.4131011962891,27.2455997467041
"550","","Cheryl-Lane Landings Airport",-82.0873031616211,28.6711006164551
"551","","Sunnybreeze Airport",-81.9705963134766,27.0555992126465
"552","","Sunbelt Strip",-83.6840972900391,31.1112995147705
"553","","International Falls Seaplane Base",-93.3707962036133,48.6058006286621
"554","","Skydive Iowa Airport",-92.4093017578125,41.7458000183105
"555","","Taylor Ranch Landing Area Airport",-114.855003356934,45.1039009094238
"556","","Gibbons Field",-86.4449996948242,38.4472999572754
"557","","Silver Cross Hospital Heliport",-88.052279,41.536183
"558","","Gordon Airport",-85.4250030517578,41.1208992004395
"559","","Swedish American Heliport",-89.0743026733398,42.2649993896484
"560","","Coffman Airport",-95.138298034668,38.7070007324219
"561","","Baptist Hospital East Heliport",-85.6393966674805,38.2389984130859
"562","","Era Helicopters Fourchon Helibase Heliport",-90.2016983032227,29.1233005523682
"563","","Pine Hill Airport",-88.7432022094727,42.4681015014648
"564","","West Feliciana Sheriff's Office Heliport",-91.3845977783203,30.8243999481201
"565","","Kallander Field",-71.5058975219727,42.3042984008789
"566","","Perrotti Skyranch Airfield",-70.8546981811523,43.3408012390137
"567","","Michigan National Guard Headquarters Heliport",-84.5607986450195,42.7080993652344
"568","","W Johnson Field",-95.6635971069336,44.7799987792969
"569","","Hogue Farm Airport",-93.3632965087891,37.3783988952637
"570","","Airhaven Airport",-73.8759994506836,41.8325996398926
"571","","William Irving Lewis Airport",-79.0299987792969,35.3292999267578
"572","","Summer Hill Farm Airport",-96.193603515625,41.3333015441895
"573","","Stonebridge Farm Helistop",-74.6865005493164,40.6537017822266
"574","","Dakota Air Ranch Airport",-79.650311,35.650122
"575","","Spring Lake Fire Department Heliport",-74.0488967895508,41.9289016723633
"576","","Ragtime Aerodrome",-95.863899230957,36.3544998168945
"577","","Mid-Columbia Medical Center Heliport",-121.163827,45.587235
"578","","Eagle Field",-77.9880981445312,40.8269996643066
"579","","Hundley Residence Heliport",-75.1427001953125,40.5620002746582
"580","","Sullivan Lake State Airport",-117.283996582031,48.8409004211426
"581","","Lazy G Bar Ranch Airport",-97.497002,33.282101
"582","","Running M Ranch Airport",-97.8669967651367,32.2667999267578
"583","","Univ of Tennessee Medical Center Heliport",-83.9440002441406,35.9416999816895
"584","","Pitcock Rosillos Mountain Ranch Airport",-103.165000915527,29.482400894165
"585","","Smokey Mtn Ranch Airport",-102.024002075195,30.7390995025635
"586","","Alum Ridge STOLport",-80.493896484375,36.9765014648438
"587","","Augusta Medical Center Heliport",-78.9850006103516,38.0908012390137
"588","","South Capitol Street Heliport",-77.0074996948242,38.8686981201172
"589","","Holy Family Hospital Heliport",-117.406997680664,47.7103996276855
"590","","Parkway Farm Strip",-91.3076019287109,44.0036010742188
"591","","Baptist Medical Center Heliport",-98.4922027587891,29.4330005645752
"592","","Wipline Seaplane Base",-93.0155029296875,44.8166007995605
"593","","Big Salmon Heliport",-136.013611,59.403055
"594","","Kalifonsky Meadows Airport",-151.2352525,60.491537
"595","PQS","Pilot Station Airport",-162.899994,61.934601
"596","","Scotts Airport",-146.861999511719,64.3925018310547
"597","","Anderson Lake Airport",-149.322006225586,61.6169013977051
"598","","Yentna Bend Strip",-150.678611,61.725556
"599","","Parker Lake Airport",-150.494003295898,62.0359001159668
"600","","Young Creek Airport",-142.731832,61.355352
"601","","Victory Airport",-147.944000244141,61.8033981323242
"602","","Bradley Lake Hydroelectri Project Airstrip",-150.958999633789,59.7761001586914
"603","","Pollux Heliport",-147.497501,64.895835
"604","","Falcon Lake Strip",-150.059005737305,61.3325996398926
"605","","Huntsville Field",-86.5888977050781,34.6884002685547
"606","","Resort Airport",-87.6568984985352,30.4438991546631
"607","","Clay County Hospital Heliport",-85.8332977294922,33.2750015258789
"608","","Hospital Pad Heliport",-86.940299987793,31.4305992126465
"609","","Dekalb Regional Medical Center Heliport",-85.755793,34.442141
"610","","Flomaton Airport",-87.252799987793,31.0321998596191
"611","","D.W. Mcmillian Memorial Hospital Heliport",-87.0733032226562,31.1271991729736
"612","","Gadsden Regl Medical Center Heliport",-85.9653015136719,34.00830078125
"613","","Brookwood Medical Center Heliport",-86.7731018066406,33.4639015197754
"614","","Wilson Creek Airport",-87.6324996948242,34.8499984741211
"615","","Smh Heliport",-94.1371002197266,36.1814994812012
"616","","Hooterville South Airport",-93.2020034790039,35.0946998596191
"617","","Mission Field-Marotti Memorial Airport",-90.35009765625,35.2667999267578
"618","","Taylor's Air Strip",-93.261001,35.898998
"619","","Ozarks Community Hospital Heliport",-94.46005,36.40929
"620","","Rgnl Medical Center Heliport",-90.7017974853516,35.8362007141113
"621","","Ami National Park Medical Center Heliport",-93.0309982299805,34.4814987182617
"622","","Yancopin Airport",-91.181198,33.9501
"623","","Howard Memorial Hospital Heliport",-93.8520965576172,33.9500999450684
"624","","Eureka Springs Hospital Heliport",-93.7434997558594,36.4001007080078
"625","","Arizona Heart Hospital Heliport",-112.040000915527,33.4813003540039
"626","","Taylor Field",-111.323997497559,32.3008995056152
"627","","Western Sky Airport",-113.641998291016,33.7780990600586
"628","","Flying Bucket Ranch Airport",-112.287002563477,32.9822998046875
"629","","Castle Well Airport",-112.602996826172,33.8658981323242
"630","","St Joseph's Hospital Heliport",-112.077003479,33.4817008972
"631","","Sunstate Heliport",-111.962997436523,33.4436988830566
"632","","Brewer Airport",-68.7677993774414,44.7636985778809
"633","","Warren-Sugarbush Airport",-72.8271026611,44.1166992188
"634","","Triple R Airport",-94.7805023193359,39.4878005981445
"635","","Hinckley Airport",-88.7033996582031,41.7709007263184
"636","","Canadian Lakes Airport",-85.2806015014648,43.5764007568359
"637","","Grandpas' Farm Mendota Airport",-89.132599,41.521999
"638","","Cushing Field Ltd Airport",-88.605598449707,41.5195007324219
"639","","Coach & Paddock Heliport",-74.975700378418,40.6381988525391
"640","","Drew Medical Center Heliport",-118.241997,33.923302
"641","","Northside Airpark",-120.458000183,34.9883003235
"642","","Va Greater Los Angeles Health Care Center Heliport",-118.456001281738,34.0491981506348
"643","","Crawford Airport",-120.013000488281,34.5875015258789
"644","","Shepherd Ranch Airport",-120.065002441406,34.622200012207
"645","","Hoffman Private Airport",-116.745002746582,33.1431007385254
"646","","Emory Ranch Airport",-116.0161111,32.7494444
"647","","Boeing Seal Beach (Rooftop) Heliport",-118.087997437,33.7569999695
"648","","Ward Ranch Airport",-116.843002319,33.4277992249
"649","","Blech Ranch Airport",-120.338996887,35.5950012207
"650","","Delta County Memorial Hospital Heliport",-108.047973,38.745155
"651","","Colorado Plains Medical Center Heliport",-103.7963389,40.2610917
"652","","Foxx Valley Airport",-104.23400116,38.6525001526
"653","","Branch's Heliport",-104.527999878,40.3479995728
"654","","Kauffman Heliport",-104.887001038,40.1463012695
"655","","Pinon Canyon Airport",-104.143997192,37.4905014038
"656","","Exempla Good Samaritan Heliport",-105.084999084,39.971698761
"657","","Fox Hole Airport",-105.071998596,40.004699707
"658","","Prowers Medical Center Heliport",-102.60900116,38.0710983276
"659","","Swedish S.W. Medical Heliport",-105.091003418,39.603099823
"660","","Yosemite Hidden Lake Ranch Airport",-119.913002014,37.1180000305
"661","","Krey Field Airport",-117.555999756,34.5694007874
"662","","Parking Lot Heliport",-117.084999084,32.5938987732
"663","","John Nichol's Field Airport",-116.892997742,32.6330986023
"664","","Glen Fed Heliport",-118.254997253,34.1571998596
"665","","The Atrium Heliport",-117.858001709,33.6706008911
"666","","Bohunk's Airpark",-118.282997131,34.6946983337
"667","","Good Samaritan Hospital Heliport",-118.264967,34.054901
"668","","Tera Ultralightport",-117.634002686,35.5913009644
"669","","Sce San Jacinto Valley Service Center Heliport",-117.151000977,33.7411003113
"670","","Fiorini Ranch Airport",-120.764758,37.452178
"671","","Sutter Butte Dusters Airport",-121.688265,39.228622
"672","","Longmont United Hospital Heliport",-105.125999451,40.1789016724
"673","","Dave's Airport",-105.124000549,40.0332984924
"674","CSE","Crested Butte Airpark",-106.928341,38.851918
"675","","Greggs Nr 1 Airport",-104.544997,39.8894
"676","","Geo-Seis Helicopters Heliport",-105.04599762,40.5899009705
"677","","Chenoweth Airport",-103.589996338,39.8333015442
"678","","Flying M & M Ranch Airport",-108.212997437,38.2193984985
"679","","Century Helicopters Heliport",-105.040000916,40.5854988098
"680","","Cartwheel Airport",-105.013000488,40.2083015442
"681","","Van Treese Airport",-106.033996582,37.6582984924
"682","","Sharon Hospital Heliport",-73.4810028076,41.8811988831
"683","","Bristol-Myers Squibb Company Heliport",-72.7562026977539,41.4847984313965
"684","","Windham Hospital Heliport",-72.2258987426758,41.7169990539551
"685","","N B G H Heliport",-72.7879028320312,41.6615982055664
"686","","Burke Heliport",-72.9397964477539,41.5061988830566
"687","","St Francis Hospital Heliport",-72.6989974975586,41.7745018005371
"688","","Middletown Heliport",-72.7044982910156,41.5968017578125
"689","","Bridgeport Hospital Heliport",-73.1661987304688,41.1884002685547
"690","","Danbury Hospital Heliport",-73.4447021484375,41.4056015014648
"691","","Hartford Hospital Heliport",-72.6787033081055,41.7545013427734
